SEC_ID|NCT_ID|SECONDARY_ID
24591|NCT00059631|NCI-2012-01298
24723|NCT00059813|N01CM17101
24724|NCT00059826|ACOSOG-Z05031
24725|NCT00059839|CDR0000298777
24726|NCT00059839|COG-ANHL0131
24727|NCT00059852|NCCTG-N0234
24728|NCT00059865|NCCTG-N9943
24729|NCT00059878|NCI-03-C-0111
24730|NCT00059891|P30CA008748
24731|NCT00059891|MSKCC-02124
24732|NCT00059904|MSKCC-03004
24733|NCT00059904|CDR0000298986
24734|NCT00059917|MSKCC-03002
24735|NCT00059917|CDR0000298987
24736|NCT00059930|MSKCC-03005
24737|NCT00059943|MSKCC-01136
25026|NCT00472719|10517
25027|NCT00472732|U54RR019453
25028|NCT00472745|5R01AG012161
25029|NCT00472810|OculusGen-2006-02-20
25030|NCT00472823|1R01AG028168-01
25031|NCT00472862|Danish Research Counsil
25032|NCT00472862|Bristol-Myers Squibbs
25033|NCT00472862|Sygekassernes Helsefond
25034|NCT00472862|Lundbeckfonden
25035|NCT00472875|JDRF grant number 5-2007-478
25036|NCT00472953|2006-004731-29
25037|NCT00473005|97494
25038|NCT00473005|BRSMTS0010
25039|NCT00473031|R01AG012161
25040|NCT00473044|R01 AG024460
25041|NCT00473057|CEP-HUCFF/UFRJ-169/03
25042|NCT00473057|Proc.-CNPq-55.2201/2005-7
25043|NCT00280111|U01 AI 53719-02
25044|NCT00280150|P30CA016086
25045|NCT00280150|UNC IRB 05-2091
25046|NCT00280176|CDR0000549844
25047|NCT00280189|#02-033
25048|NCT00216905|EK166/02
25049|NCT00216918|B4Z-CA-S013
25050|NCT00216970|5 P50 GM021700-28
25051|NCT00216983|2P50 GM021700-27
25052|NCT00216996|2P50 GM021700-27
25053|NCT00217022|IRUSBUEN0002
25054|NCT00217022|UL1RR024150
25055|NCT00217035|2P50 GM021700-27
25056|NCT00217087|CA111603-01A1
25057|NCT00217178|CIHR, MCT 44159
25346|NCT00499109|IST 12223
25347|NCT00499109|CA129343
25348|NCT00499122|MUSC-101072
25349|NCT00499122|MUSC-HR-17111
25350|NCT00499135|NCI-2009-00245
25351|NCT00499135|CDR0000552705
25352|NCT00499135|H-2007-0039
25353|NCT00499135|CO06902
25354|NCT00499135|CO 06902
25355|NCT00499135|7898
25356|NCT00499135|P30CA014520
25357|NCT00499135|U01CA062491
25358|NCT00499174|U10CA077202
25359|NCT00499174|CAN-NCIC-CTG-PR11
25360|NCT00499174|CALGB-140602
25361|NCT00526097|EUDRACT 2007-001991-34
25362|NCT00526149|EORTC-90061
25363|NCT00241462|FORUM
25364|NCT00241488|D3560L00009
25365|NCT00241488|DISCOVERY-Asia
25366|NCT00241514|SH-NEN-0002
25367|NCT00241527|SH-NEN-0003
25368|NCT00241540|SH-NEN-0001
25369|NCT00241553|SH-NEN-0004
25370|NCT00241579|021422
25371|NCT00241592|CC#062
25372|NCT00241592|CHR# 105-22909-02
25373|NCT00241592|PR# 0334
25374|NCT00241618|AI054887
25375|NCT00241618|AI41563
25376|NCT00241618|Fulbright
25377|NCT00241618|TEMPUS
25698|NCT00264225|2005-003757-27
25699|NCT00264290|SFGH GCRC #976
25700|NCT00264290|5 P30 AI 27763 - Hunt
25701|NCT00264290|Roche VAL 104
25702|NCT00185809|NIH
25703|NCT00185835|ENT0012
25704|NCT00185848|95908
25705|NCT00185848|BRNCNS0003
25706|NCT00185861|79756
25707|NCT00185861|BRNCNS0001
25708|NCT00185874|HEP0002
25709|NCT00185874|NIH 16766
25710|NCT00185913|75318
25711|NCT00185913|LUN0006
25712|NCT00185965|80057
25713|NCT00185965|LYMNHL0014
25714|NCT00185978|R01 HL54102
25715|NCT00186017|F1D-US-X279
25716|NCT00186121|1033VS0012
25717|NCT00186121|75597
25718|NCT00186121|BRSMTS0001
25719|NCT00186147|13358
25720|NCT00186147|BMT19
25721|NCT00186173|SPO#31174
25722|NCT00186225|75268
25723|NCT00186225|BMT22
25724|NCT00244946|WSU-2007-023
25725|NCT00244946|RWMC-0639446
25726|NCT00244959|P30CA006973
25727|NCT00244959|JHOC-J0365
25728|NCT00244959|JHOC-SKCCC-J0365
25729|NCT00244972|NCI-2009-00132
24738|NCT00059982|ECOG-E1202
24739|NCT00059995|MSKCC-02121
24740|NCT00059995|CDR0000298995
24741|NCT00069784|HOE901/4032
24742|NCT00069797|R01HL068200-05
24743|NCT00069810|R01 HL70938
24744|NCT00069823|U01 HL72968
24745|NCT00069875|H6H-MC-JEAM
24746|NCT00069914|03-I-0310
24747|NCT00069927|HLMCC-0201
24748|NCT00069927|U10CA081920
24749|NCT00069927|SCUSF-0201
24750|NCT00069940|P30CA006516
24751|NCT00069953|CDR0000306455
24752|NCT00069966|THERADEX-AZA-II-02
24753|NCT00069966|CWRU-NOVU-1403
24754|NCT00069966|SUNY-HSC-4849
24755|NCT00069966|NOVUSPHARMA-AZA-II-02
24756|NCT00070005|CDR0000328269
24757|NCT00070005|EU-20247
24758|NCT00070018|U10CA032102
24759|NCT00070018|S0313
24760|NCT00070031|MSKCC-03056
24761|NCT00070031|PHARMACIA-EDOABC-4439-001
24762|NCT00070057|NCI-2012-01441
24763|NCT00092183|MK0869-071
24764|NCT00092183|2004_063
24765|NCT00092196|MK0869-071
24766|NCT00092209|2004_065
24767|NCT00092222|04-C-0275
24768|NCT00092235|04-C-0281
24769|NCT00092300|MK0966-181
25058|NCT00217191|PHRC2004:17-06
25059|NCT00217295|BiogenIdec
25060|NCT00217295|Ortho-McNeil
25061|NCT00217334|CIHR MOP 57902
25062|NCT00217334|McMaster CSD 2001HO4527
25063|NCT00217373|NCI-2011-01347
25064|NCT00217373|NCI-5633
25065|NCT00217373|OSU-2005H0005
25066|NCT00217373|CDR0000439532
25067|NCT00217373|OSU 0312
25068|NCT00217373|5633
25069|NCT00217373|P30CA016058
25070|NCT00217373|U01CA076576
25071|NCT00217386|FHCRC-1872.00
25072|NCT00217386|CDR0000430702
25073|NCT00217399|NCI-2009-00069
25074|NCT00217399|CDR0000440067
25075|NCT00217399|2004-251
25076|NCT00217399|2004-251
25077|NCT00217399|6584
25078|NCT00217412|NCI-2012-01821
25079|NCT00217412|CDR0000440999
25080|NCT00217412|COG-ADVL0416
25081|NCT00217412|NCI-06-C-0254
25082|NCT00217412|ADVL0416
25083|NCT00265915|JHOC-J0546
25084|NCT00265915|JHOC-05070103
25085|NCT00265915|CLLRC-008
25086|NCT00265928|UVACC-HIC-12077
25087|NCT00265928|UVACC-PRC-36805
25088|NCT00265928|MILLENNIUM-X05181
25089|NCT00265928|MILLENNIUM-LYMPHOMA2
25378|NCT00241618|ISID
25379|NCT00241683|5R01HL076532-03
25380|NCT00241709|R01HL078885
25381|NCT00241709|R01 HL78885
25382|NCT00241748|R01HL078888
25383|NCT00241774|R01HL080665
25384|NCT00241813|R01HL078216
25385|NCT00241826|U01HL077155
25386|NCT00241826|U01 HL77149
25387|NCT00241826|U01 HL77150
25388|NCT00241826|U01 HL77151
25389|NCT00241826|U01 HL77153
25390|NCT00241826|U01 HL77154
25391|NCT00241826|U01 HL77155
25392|NCT00241826|U01 HL77358
25393|NCT00241826|U01 HL81593
25394|NCT00241826|U01 HL81594
25395|NCT00241839|R01 HL79352
25396|NCT00241852|R01HL079953
25397|NCT00241852|R01 HL79953
25398|NCT00241865|R01HL071022
25399|NCT00241865|00782678
25400|NCT00241878|R01 HL81645
25401|NCT00241891|R01HL084056
25402|NCT00241891|R01 HL84056
25403|NCT00190684|B4Z-MC-LYAI
25404|NCT00190697|H4Z-MC-JWXM
25405|NCT00190710|B9E-US-S358
25406|NCT00190723|H6Q-MC-JCAJ
25407|NCT00190736|B4Z-US-LYCU
25408|NCT00190749|F1D-MC-S014
25409|NCT00190762|H3E-MC-JMEW
25826|NCT00553644|U10CA031946
25827|NCT00553683|UMDNJ-0120070076
25828|NCT00553709|APSIC 04-010
25829|NCT00553735|07-05-034
25830|NCT00553761|FAPESP 06/61549-6; 07/54142-0)
25831|NCT00553943|R-C5R
25832|NCT00553982|40-07172b 1.2007.952 (REK)
25833|NCT00553982|13-2007 SI (Personvernombudet)
25834|NCT00554047|ZonMw 80-007022-98-07703
25835|NCT00554047|ZonMw 945-07-7039
25836|NCT00474201|07-CC-0149 CL006000-01 CC
25837|NCT00474253|19.4.303
25838|NCT00474279|NIH RO1 DK32632
25839|NCT00474292|07-N-0154
25840|NCT00474318|2UM1DK072493-06
25841|NCT00474370|3547030
25842|NCT00474383|COU-AA-003
25843|NCT00474383|COU-AA-003EXT
25844|NCT00186238|73217
25845|NCT00186238|BMT27
25846|NCT00186251|BMT24
25847|NCT00186251|13322
25848|NCT00186277|BLDR0001
25849|NCT00186290|74165
25850|NCT00186290|BMT34
25851|NCT00186303|77066
25852|NCT00186303|BMT88
25853|NCT00186316|79000
25854|NCT00186316|BMT155
25855|NCT00186329|SPO # 29675
25856|NCT00186342|75274
25857|NCT00186342|BMT45
24770|NCT00092313|MK0966-182
24771|NCT00092313|2004_067
24772|NCT00092326|MK0966-183
24773|NCT00092352|2004_070
24774|NCT00092365|2004_071
24775|NCT00092378|2004_072
24776|NCT00092391|2004_073
24777|NCT00061867|RPCI-DS-0228
24778|NCT00061880|CDR0000301763
24779|NCT00061893|CDR0000302409
24780|NCT00061919|LLCG-STUDY-12
24781|NCT00061919|EU-20207
24782|NCT00061919|ISRCTN16174527
24783|NCT00061932|0103672
24784|NCT00061932|N01CM62204
24785|NCT00061932|N01CM62203
24786|NCT00061945|NCI-2012-02807
24787|NCT00061945|CDR302482
24788|NCT00061945|CALGB 10102
24789|NCT00061945|CALGB-10102
24790|NCT00061945|U10CA031946
24791|NCT00061958|DM02-172
24792|NCT00061958|N01CM17003
24793|NCT00061958|CDR0000302483
24794|NCT00061984|EORTC-62012
24795|NCT00061997|BCCA-U98-0411
24796|NCT00061997|BCCA-C02-0298
24797|NCT00062010|E6501
24798|NCT00062023|P30CA016672
24799|NCT00062023|MDA-ID-01454
24800|NCT00062023|CDR0000304433
24801|NCT00062036|03-C-0162
25090|NCT00265941|CDR0000458049
25091|NCT00265941|NCI-2009-00729
25092|NCT00265954|R01DK056746
25093|NCT00265980|R01DK064773
25094|NCT00266006|JapicCTI-050194
25095|NCT00266032|2005-002125-32
25096|NCT00266032|308683
25097|NCT00266097|P30CA016086
25098|NCT00266097|CDR0000550061
25099|NCT00266110|P30CA016086
25100|NCT00266136|BMBF 01 GI 02070
25101|NCT00266149|EK:j. nr. 20030009
25102|NCT00266162|01G10210
25103|NCT00266175|01G10210
25104|NCT00266188|01G10210
25105|NCT00266201|01G10210
25106|NCT00266292|SJVF 23-04-0050
25107|NCT00266292|IHE project no. A-304
25108|NCT00266305|FØTEK 2: 93s-2468-å96-00020
25109|NCT00266305|FØTEK 3: 2011-00-0028
25110|NCT00266305|KF 01-300/98
25111|NCT00266305|KF 01-183/01
25112|NCT00266331|LHS Foundation
25113|NCT00266344|MK0928-040
25114|NCT00266448|Projekt-Nr. 384/2000
25115|NCT00266487|NRC 138859/320
25116|NCT00266500|06-CH-0038
25117|NCT00266513|06-I-0049
25118|NCT00266565|FD-R-002396
25119|NCT00266578|FAAN
25120|NCT00266630|F1D-JE-BMEX
25121|NCT00266643|F1J-US-HMDY
25410|NCT00190775|B4Z-US-LYCW
25411|NCT00190788|F1K-MC-EVBQ
25412|NCT00190801|H3E-KL-JMFK
25413|NCT00190814|F1J-MC-SBBO
25414|NCT00190827|F1J-MC-SBBR
25415|NCT00190840|H3E-AA-S037
25416|NCT00190853|F1J-MC-SBCT
25417|NCT00190866|F1J-MC-HMCJ
25418|NCT00190879|B4Z-US-LYDQ
25419|NCT00190892|F1D-MC-HGKR
25420|NCT00218335|NIDA-16555-1
25421|NCT00218348|R01-16305-1
25422|NCT00218348|DPMC
25423|NCT00218361|R01DA015462
25424|NCT00218361|R01-15462-2
25425|NCT00218361|DPMC
25426|NCT00218374|R01-15463-1
25427|NCT00218374|DPMC
25428|NCT00218387|R01DA016368
25429|NCT00218387|R01-16368-1
25430|NCT00218387|DPMC
25431|NCT00218400|R01DA017061
25432|NCT00218400|R01-17061-1
25433|NCT00218413|Nabi-4505
25756|NCT00245102|7060
25757|NCT00245102|N01CM62206
25758|NCT00245102|P30CA008748
25759|NCT00245102|N01CM62201
25760|NCT00245115|P01CA070970
25761|NCT00245115|P30CA006973
24834|NCT00352885|DATR A3-NSS
24835|NCT00352924|OH93-NC-N013
24836|NCT00352976|0605M85788
24837|NCT00353080|HMR4003B/3001
24838|NCT00353158|06-C-0198
24839|NCT00353171|03-E-N045
24840|NCT00353223|R34MH073566
24841|NCT00353223|DATR A4-GPS
24842|NCT00353249|R34MH076099
24843|NCT00078286|DATR A4-GPX
24844|NCT00078299|04-EI-0128
24845|NCT00078351|04-D-0111
24846|NCT00078364|04-D-0125
24847|NCT00078403|10008
24848|NCT00078442|DAIDS-ES ID 10013
24849|NCT00078481|04-N-0129
24850|NCT00078494|04-CC-0118
24851|NCT00078507|R01DE013967
24852|NCT00078520|CLIPA
24853|NCT00078533|VICTA
24854|NCT00078533|PACT 001
24855|NCT00078546|CLANC
25211|NCT00217503|NCI-P6330
25212|NCT00217516|P30CA016056
25213|NCT00217516|RPCI-I-14603
25214|NCT00217529|PSOC-2001
25215|NCT00217529|AVENTIS-PSOC-2001
25216|NCT00217529|PSOC-IRB-5689
25217|NCT00217529|CDR0000441312
25506|NCT00526656|P30CA043703
25507|NCT00526656|GA6180CV
25508|NCT00526734|CDR0000561733
25509|NCT00526734|ERA-NEUMOBIL
25510|NCT00526734|EUDRACT-2006-000891-34
25511|NCT00526851|P30CA043703
25512|NCT00526851|CASE17Z06
25513|NCT00526851|CASE-17Z06-CC213
25514|NCT00526877|RISSCH4119
25515|NCT00526890|RPCI-I-65605
25516|NCT00526903|R01NR005337
25517|NCT00526903|R01 NR005337
25518|NCT00526916|07-M-0208
25519|NCT00526968|EudraCT No.: 2007-000986-40
25520|NCT00526994|IRB #4984
25521|NCT00526994|IRB #4985
25522|NCT00526994|OMB # 0920-06BM
25523|NCT00526994|Contract #200-2008-28219
25524|NCT00241904|R01HL082638
25525|NCT00262834|6914
25434|NCT00218413|R01-17894-2
25435|NCT00218413|DPMC
25436|NCT00218426|R01DA017317
25437|NCT00218426|R01-17317-1
25438|NCT00218426|DPMC
25439|NCT00218439|K23DA017307-01
25440|NCT00218439|DPMC
25441|NCT00218452|R21DA018106
25922|NCT00267618|CHIR CAHR-43273
25923|NCT00267670|GCRC Protocol #891
25924|NCT00267683|JapicCTI-060200
25925|NCT00471003|12804 - KL0601SK
25926|NCT00471003|14326 - KL0601HR
25927|NCT00471042|NIDA-020000
25928|NCT00471042|K23-DA-020000
25929|NCT00494741|2006-005604-14
25930|NCT00494780|Hx-CD20-409
25931|NCT00494780|The MUNIN trial
25932|NCT00494819|NSC 94-2815-C-002-177-H
25933|NCT00494832|064705 A01
25934|NCT00494858|DATR AK-TNAI2
25935|NCT00494936|DAHBR 9A-ASNM
25936|NCT00495092|INT/71525/2003
25937|NCT00495105|8586
25938|NCT00495105|1R01HL080967-01A2
25939|NCT00495157|5U10HL074231
25940|NCT00495157|U10 HL074206
24856|NCT00078624|R01AR048760-01A2
24857|NCT00078624|R01 AR048760-01A2
24858|NCT00078663|04-CC-0130
24859|NCT00078689|04-EI-0115
24860|NCT00078715|04-M-0091
24861|NCT00078728|K23MH063427
24862|NCT00078741|DSIR 83-ATAS
24863|NCT00078754|R01MH066984
24864|NCT00078754|DATR A5-ETMA
24865|NCT00078767|K02MH001938
25154|NCT00494728|1 R01 MH087692
25155|NCT00520936|ADVL0525
25156|NCT00520975|NCI-2009-00504
25157|NCT00520975|CDR0000561762
25158|NCT00520975|E1105
25159|NCT00520975|E1105
25160|NCT00520975|U10CA021115
25161|NCT00520975|U10CA180820
25162|NCT00521001|NCCTG-N0675
25163|NCT00473109|CRC05032
25164|NCT00473122|NCI-2012-02091
25165|NCT00473122|BCTR0503938
25166|NCT00473135|WIRB Protocol Number 20070718
25167|NCT00473174|Eudract-2006-006107-37
25168|NCT00473265|R01DK069350
25169|NCT00473356|BJ94
25170|NCT00473408|REK ID: 202.06
25526|NCT00262834|U01CA070095
25527|NCT00262834|P30CA006973
25528|NCT00262847|NCI-2009-00590
25529|NCT00262847|CDR0000455114
25530|NCT00262847|GOG-0218
25531|NCT00262847|GOG-0218
25532|NCT00262847|U10CA027469
25533|NCT00262860|URCC-U9404
25534|NCT00262860|URCC-RSRB-10368
25535|NCT00262860|MILLENNIUM-VEL-03-079
25536|NCT00262860|LILLY-B9E-US-X433
25537|NCT00262860|DFCI-04388
25954|NCT00495495|Clinical Trials. gov
25955|NCT00495547|SIMIDIS
25956|NCT00495573|P01 AI-30731
25957|NCT00495573|R01 AI050132
25958|NCT00495625|Pfizer #2005-0880
25959|NCT00495638|07-H-0181
25960|NCT00495716|K23AI071257-01A1
25961|NCT00495794|R18DK076622-01
25962|NCT00495807|NMCH2006-012
25963|NCT00495833|07-6656-E/G 01
25964|NCT00495885|Eudract: 2006-006677-25
25965|NCT00499473|OSU 06060
25966|NCT00499473|N01CM62203
25967|NCT00499473|N01CM62207
25968|NCT00499473|N01CM62206
25941|NCT00495157|U10 HL074208
25942|NCT00495157|U10 HL074073
25943|NCT00495157|U10 HL074227
25944|NCT00495157|U10 HL074225
25945|NCT00495157|U10 HL074204
25946|NCT00495157|U10 HL074218
25947|NCT00495157|U10 HL074212
25948|NCT00495157|U10 HL074231
25949|NCT00495183|eudraCT 2005-06-01
25950|NCT00495300|07-I-0183
25951|NCT00495417|EUDRACT Number 2006-007063-90
25952|NCT00495482|BR-14/06-1
25953|NCT00495495|IDE G50008
24802|NCT00062036|NCI-5855
24803|NCT00333801|Promis Number 0052
24804|NCT00333801|MIRB 00033
24805|NCT00333801|TVAMC 03-19
24806|NCT00333970|JMF0001
24807|NCT00334048|NYSPI IRB# 5185
24808|NCT00334074|004-145
24809|NCT00334230|06-N-0175
24810|NCT00334269|ISRCTN86187625
24811|NCT00334269|CIHR Grant No. MCT64076
24812|NCT00334269|Final Protocol Nov.20, 2003
24813|NCT00334386|EudraCT: 2004-000876-14
24814|NCT00334438|CDR0000550130
24815|NCT00334451|RAPID RF
25171|NCT00473434|R076477SCH3021
25172|NCT00473460|EudraCT No: 2004-000404-40
25173|NCT00473486|KKS / INNERE_A / NSCLC2006
25174|NCT00473512|COU-AA-001
25175|NCT00473564|HNO 0601
25176|NCT00473694|19.4.302
25177|NCT00473746|COU-AA-002
25178|NCT00473785|HSFO Grant # 4857
25179|NCT00473889|MK0683-056
25180|NCT00473889|2006_539
25181|NCT00474045|2006-004861-33
25182|NCT00474058|EudraCT No.: 2006-006752-35
25183|NCT00498407|Grantor: CDER
25184|NCT00498407|IND/IDE Number: NA
25185|NCT00498420|2004-2.1.1-10
25474|NCT00548418|GSK 107278
25475|NCT00548444|EudraCT number: 2007−001293-8
25476|NCT00548548|BO20904
25477|NCT00548587|2006-000296-15
25478|NCT00548639|ISRCTN12345678
25479|NCT00548639|NCI-793-0115D
25480|NCT00548795|R01HL090991
25481|NCT00548795|R01 HL090991
25482|NCT00548808|F3Z-CR-IOPH
25483|NCT00548847|2219
25484|NCT00526149|EUDRACT-2006-004529-27
25485|NCT00526149|EORTC-90061-BI 1216.18
25969|NCT00499486|P30CA006973
25970|NCT00499486|JHOC-J0415
25971|NCT00499486|JHOC-04-06-16-01
25972|NCT00499525|NU 07B1
25973|NCT00499525|STU00000776
25974|NCT00499577|MSGCC-0610-GCC
25975|NCT00499577|UPCC-0610-GCC
25976|NCT00499616|COG-ANBL0531
25977|NCT00499616|CDR0000554708
25978|NCT00499616|NCI-2009-00400
25979|NCT00499655|NCI-2010-00353
25980|NCT00499655|CDR0000549751
25981|NCT00499668|VU-VICC-SUPP-0513
25982|NCT00499668|VU-VICC-IRB-070193
25983|NCT00499668|MERCK-VU-VICC-SUPP-0513
25984|NCT00499681|VU-VICC-BRE-0660
25985|NCT00499681|VU-VICC-061102
24898|NCT00070122|S0303
24899|NCT00070122|U10CA032102
24900|NCT00070122|CDR0000330000
24901|NCT00070135|CALGB-100103
24902|NCT00070148|U10CA081851
24903|NCT00070161|CCCWFU-97100
24904|NCT00070161|CCCWFU-BG00-225
24905|NCT00070174|CDR0000330133
24906|NCT00070174|COG-AAML03P1
24907|NCT00070187|CDR0000330135
24816|NCT00334490|REB 04-093
24817|NCT00334516|06-N-0174
24818|NCT00334529|06-I-0180
24819|NCT00334542|P50CA088843
24820|NCT00334542|P30CA006973
24821|NCT00334542|JHOC-J0485
24822|NCT00334542|SKCCC-J0485
24823|NCT00334555|R01AI050718
24824|NCT00334594|SWS-SAKK-17/04
24825|NCT00334594|EU-20615
24826|NCT00334594|EUDRACT-2006-000445-19
24827|NCT00352547|04-CC-0184
24828|NCT00352573|02-CC-0247
24829|NCT00352586|02-M-0157
24830|NCT00352638|CDR0000485294
24831|NCT00352638|FCCC-00-841
24832|NCT00352794|NCI-2012-01370
24833|NCT00352885|R01MH071580
25122|NCT00189189|ZonMw: 2620.0001
25123|NCT00494052|K23HL074375-02
25124|NCT00494052|K23 HL074375-02
25125|NCT00494065|R18HP07638
25126|NCT00494091|B1771002
25127|NCT00494104|R01HD048870
25128|NCT00494182|NCI-2010-00623
25129|NCT00494195|U54AR050733
25130|NCT00494195|5U54AR050733
25486|NCT00526188|310682
25487|NCT00526201|AAMC-0944
25488|NCT00526214|12-2007-0084
25489|NCT00526292|FD-R-004128
25490|NCT00526318|CDR0000564820
25491|NCT00526318|UNI-KOELN-161
25492|NCT00526318|EU-20661
25493|NCT00526357|Health Canada File No. 120532
25494|NCT00526396|2006-003995-36
25495|NCT00526435|AAMC-0975
25496|NCT00526461|RPCI-I-05903
25497|NCT00526474|TRA 2°P - TIMI 50
25498|NCT00526474|2006-002942-12
25499|NCT00526474|MK-5348-015
25500|NCT00526487|370010, TXD
25501|NCT00526565|R01AT003928-01A1
25502|NCT00526591|P30CA043703
25503|NCT00526591|CASE-21806
25504|NCT00526591|CASE-21806-CC256
25505|NCT00526643|2005-005631-97
25858|NCT00186355|77063
25859|NCT00186355|12170
25860|NCT00186368|PROS0009
25861|NCT00186368|76528
25862|NCT00186381|77045
25863|NCT00186381|BMT8N
25864|NCT00186394|76679
24908|NCT00070187|COG-AHOD0121
24909|NCT00070200|CDR0000330140
24910|NCT00070200|COG-ANBL02P1
24911|NCT00070213|NCRI-FOCUS2
24912|NCT00070213|MRC-CR09
24913|NCT00070213|EU-20303
24914|NCT00070239|NCI-2009-00039
24915|NCT00070239|03-082
24916|NCT00070239|P 6052
24917|NCT00070239|CDR0000331689
24918|NCT00070239|03-082
24919|NCT00079456|OSU-2003C0090
24920|NCT00079456|0347
24921|NCT00079456|6186
24922|NCT00079456|R21CA112894
24923|NCT00062036|CDR0000304438
24924|NCT00062049|03-C-0152I
24925|NCT00062049|CDR0000304451
24926|NCT00062062|NCCTG-N0222
24927|NCT00062075|12209B
24928|NCT00062075|CDR0000304460
24929|NCT00062075|N01CM62201
25218|NCT00217542|YALE HIC#27409
25219|NCT00217542|YALE-HIC-27409
25220|NCT00217542|NCI-7317
25221|NCT00217542|CDR0000441640
25222|NCT00217555|PSOC-1901
25223|NCT00217555|GSK-PSOC-1901
25131|NCT00494195|IRB07-00329
25132|NCT00494234|D0810C00008
25133|NCT00494247|0651/P01/2007/32
25134|NCT00494286|R01MH074737
25135|NCT00494286|DSIR CT-C
25136|NCT00494312|U1111-1114-1564
25137|NCT00494325|SNF 3200 Bo-109962/1
25138|NCT00494364|NIH P50DC007667
25139|NCT00494377|F1J-MC-HMDD
25140|NCT00494390|Insel 1351
25141|NCT00494403|6
25142|NCT00494416|REG-10
25143|NCT00494429|Inulin IND #73093
25144|NCT00494442|D0810C00009
25145|NCT00494507|CRC
25146|NCT00494585|CS-2007-20040
25147|NCT00494650|R01MH064662-02
25148|NCT00494650|DSIR 83-ATIT
25149|NCT00494676|R44EY014723
25150|NCT00494702|FISPI05105
25151|NCT00494715|2006-005951-14
25152|NCT00494728|NCI-2012-02097
25153|NCT00494728|1 R01 MH076776-01A1
25442|NCT00218452|R21-18106-1
25443|NCT00218452|NIDA-18106-1
25444|NCT00521820|U1111-1114-1029
25445|NCT00521924|2005-004530-40
25865|NCT00186394|BMT4L
25866|NCT00186407|76379
25867|NCT00186407|BMT92
25868|NCT00186433|ENT0006
25869|NCT00186433|77622
25870|NCT00186537|SPO 28829
25871|NCT00186550|R01MH054930-04
25872|NCT00186576|75826
25873|NCT00186576|BMT128
25874|NCT00186589|80109
25875|NCT00186589|BMT134
25876|NCT00186628|96160
25877|NCT00186628|BMT172
25878|NCT00186628|PO1 CA 49605
