REMOVED_COUNTRIES_ID|COUNTRY|NCT_ID
2471|Czech Republic|NCT00109538
2472|Ecuador|NCT00109538
2473|El Salvador|NCT00109538
2474|Germany|NCT00109538
2475|Greece|NCT00109538
2476|Hong Kong|NCT00109538
2477|Italy|NCT00109538
2478|Peru|NCT00109538
2479|Puerto Rico|NCT00109538
2480|Singapore|NCT00109538
2481|Spain|NCT00109538
2482|Canada|NCT00109928
2483|South Africa|NCT00110019
2484|Germany|NCT00110058
2485|Italy|NCT00110058
2486|Puerto Rico|NCT00110214
2622|Mexico|NCT00127166
2623|Spain|NCT00127166
2624|Brazil|NCT00127166
2625|Italy|NCT00127166
2626|Colombia|NCT00127166
2627|Peru|NCT00127166
2628|Poland|NCT00127166
2629|Korea, Republic of|NCT00127166
2630|Norway|NCT00127166
2631|Estonia|NCT00127166
2632|Netherlands|NCT00127166
2633|Portugal|NCT00127166
2634|Japan|NCT00127179
2635|Japan|NCT00127192
2636|United States|NCT00127205
2637|Canada|NCT00127205
2638|Hong Kong|NCT00127283
2639|Mexico|NCT00127283
2640|Argentina|NCT00127283
2641|Switzerland|NCT00127283
2642|United Kingdom|NCT00127283
2643|Japan|NCT00127647
2644|Canada|NCT00127842
2645|Canada|NCT00127933
2646|United States|NCT00128102
2647|Australia|NCT00128102
2648|Belgium|NCT00128102
2649|Brazil|NCT00128102
2650|Canada|NCT00128102
2651|Croatia|NCT00128102
2652|Germany|NCT00128102
2653|India|NCT00128102
2654|Israel|NCT00128102
2655|Mexico|NCT00128102
2656|Netherlands|NCT00128102
2657|New Zealand|NCT00128102
2658|South Africa|NCT00128102
2659|Spain|NCT00128102
2660|Sweden|NCT00128102
2661|Turkey|NCT00128102
2662|United Kingdom|NCT00128102
2663|Italy|NCT00128102
2664|Egypt|NCT00128102
2665|Japan|NCT00128102
2666|Peru|NCT00128102
2667|Portugal|NCT00128102
2668|Chile|NCT00128102
2669|Norway|NCT00128102
2670|France|NCT00128102
2671|United States|NCT00128115
2672|Denmark|NCT00128115
2673|Israel|NCT00128115
2674|United States|NCT00128180
2675|United States|NCT00128258
2730|Netherlands|NCT00115167
2731|United States|NCT00115219
2732|United States|NCT00115258
2733|United States|NCT00115310
2734|United States|NCT00115427
2735|United States|NCT00115492
2736|Canada|NCT00115492
2737|United States|NCT00115544
2738|China|NCT00115700
2739|United States|NCT00115765
2740|Uganda|NCT00115921
2741|Brazil|NCT00116350
2742|Senegal|NCT00116350
2743|United States|NCT00116688
2744|Australia|NCT00116688
2745|Austria|NCT00116688
2746|Belgium|NCT00116688
2747|Canada|NCT00116688
2748|Czech Republic|NCT00116688
2749|France|NCT00116688
2750|Germany|NCT00116688
2751|Italy|NCT00116688
2752|Netherlands|NCT00116688
2753|Poland|NCT00116688
2754|Spain|NCT00116688
2755|United Kingdom|NCT00116688
2756|Czech Republic|NCT00116701
2757|Hungary|NCT00116701
2758|United States|NCT00116714
2759|United States|NCT00116727
2760|Germany|NCT00117052
2761|Spain|NCT00117052
2762|United States|NCT00117052
2763|United States|NCT00117078
2764|United States|NCT00117104
2765|United States|NCT00117130
2766|United States|NCT00117260
2767|United States|NCT00117338
2768|Brazil|NCT00117338
2769|Chile|NCT00117338
2770|Colombia|NCT00117338
2771|Costa Rica|NCT00117338
2772|Guatemala|NCT00117338
2773|India|NCT00117338
2774|Lithuania|NCT00117338
2775|Mexico|NCT00117338
2776|Peru|NCT00117338
2777|United Kingdom|NCT00117442
2778|Austria|NCT00117897
2779|France|NCT00117897
2780|Spain|NCT00117897
2781|Canada|NCT00117988
2782|Canada|NCT00118222
2783|China|NCT00118248
2784|Hong Kong|NCT00118248
2785|Singapore|NCT00118248
2786|Australia|NCT00118365
2787|Lithuania|NCT00118638
2788|Portugal|NCT00118638
2789|Norway|NCT00118703
2790|United States|NCT00118755
2791|United States|NCT00118859
2792|Puerto Rico|NCT00118898
2793|Australia|NCT00119249
2794|Germany|NCT00119340
2795|Italy|NCT00119340
2796|Denmark|NCT00119340
2797|Canada|NCT00119613
2798|United States|NCT00119639
2799|United Kingdom|NCT00119652
2800|Venezuela|NCT00119652
2801|Sweden|NCT00119678
2802|United States|NCT00119756
2803|Belgium|NCT00119756
2548|United States|NCT00113893
2549|United States|NCT00113945
2550|Puerto Rico|NCT00113945
2551|United States|NCT00114062
2552|Mexico|NCT00114777
2553|Switzerland|NCT00114777
2554|Turkey|NCT00114777
2676|Former Serbia and Montenegro|NCT00128505
2677|United States|NCT00128830
2678|Belgium|NCT00128830
2679|Canada|NCT00128830
2680|France|NCT00128830
2681|Germany|NCT00128830
2682|Netherlands|NCT00128830
2683|Poland|NCT00128830
2684|Portugal|NCT00128830
2685|Spain|NCT00128830
2686|Switzerland|NCT00128830
2687|United Kingdom|NCT00128830
2688|United States|NCT00129168
2689|United Kingdom|NCT00129181
2690|United States|NCT00129402
2691|Argentina|NCT00129402
2692|Austria|NCT00129402
2693|Brazil|NCT00129402
2694|Canada|NCT00129402
2695|Chile|NCT00129402
2696|Colombia|NCT00129402
2697|Finland|NCT00129402
2698|France|NCT00129402
2699|Netherlands|NCT00129402
2700|Germany|NCT00129402
2701|Italy|NCT00129402
2702|Mexico|NCT00129402
2703|Norway|NCT00129402
2704|South Africa|NCT00129402
2705|Spain|NCT00129402
2706|United States|NCT00129727
2707|United States|NCT00130247
2708|United States|NCT00130728
2709|Argentina|NCT00130728
2710|Australia|NCT00130728
2711|Belgium|NCT00130728
2712|Brazil|NCT00130728
2713|Bulgaria|NCT00130728
2714|Germany|NCT00130728
2715|Hong Kong|NCT00130728
2716|Israel|NCT00130728
2717|Italy|NCT00130728
2718|Mexico|NCT00130728
2719|Philippines|NCT00130728
2720|Belgium|NCT00115050
2721|Canada|NCT00115050
2722|France|NCT00115050
2723|Germany|NCT00115050
2724|Italy|NCT00115050
2725|Spain|NCT00115050
2726|United States|NCT00115128
2727|United States|NCT00115141
2728|United States|NCT00115167
2729|Italy|NCT00115167
2595|United States|NCT00105898
2596|United States|NCT00106145
2597|Canada|NCT00106145
2598|United Kingdom|NCT00106184
2599|United Kingdom|NCT00106418
2600|United States|NCT00125489
2601|Japan|NCT00125918
2602|Belgium|NCT00125918
2603|Canada|NCT00125918
2604|Germany|NCT00125918
2605|Ireland|NCT00125918
2606|Spain|NCT00125918
2607|United Kingdom|NCT00125918
2608|United States|NCT00125931
2609|United Kingdom|NCT00125970
2610|Belgium|NCT00126451
2611|Canada|NCT00126542
2612|Puerto Rico|NCT00126750
2613|Poland|NCT00126984
2614|Switzerland|NCT00127101
2615|United Kingdom|NCT00127101
2616|Austria|NCT00127101
2617|Germany|NCT00127101
2618|Japan|NCT00127127
2619|Japan|NCT00127140
2620|Croatia|NCT00127166
2621|Greece|NCT00127166
2892|Hungary|NCT00123890
2893|India|NCT00123890
2894|Ireland|NCT00123890
2895|Israel|NCT00123890
2896|Italy|NCT00123890
2897|Korea, Republic of|NCT00123890
2898|Malaysia|NCT00123890
2899|Mexico|NCT00123890
2900|Netherlands|NCT00123890
2901|Portugal|NCT00123890
2902|Puerto Rico|NCT00123890
2903|Romania|NCT00123890
2904|South Africa|NCT00123890
2905|Spain|NCT00123890
2906|Thailand|NCT00123890
2907|United Kingdom|NCT00123890
2908|Canada|NCT00123916
2909|United States|NCT00124020
2910|United States|NCT00124683
2911|United States|NCT00124722
2912|United States|NCT00124735
2913|Serbia|NCT00124891
2914|United States|NCT00124943
2915|France|NCT00125164
2916|France|NCT00125190
2917|Canada|NCT00125294
2918|Hong Kong|NCT00125307
2919|Former Serbia and Montenegro|NCT00125346
2920|Romania|NCT00130728
2921|Singapore|NCT00130728
2922|Sweden|NCT00130728
2923|Taiwan|NCT00130728
2924|United Kingdom|NCT00130728
2925|United States|NCT00130793
2926|United States|NCT00130806
2927|Costa Rica|NCT00130806
2928|Mexico|NCT00130806
2929|New Zealand|NCT00130806
2930|Brazil|NCT00130832
2931|Costa Rica|NCT00130832
2932|Guatemala|NCT00130832
2933|Mexico|NCT00130832
2934|Former Serbia and Montenegro|NCT00130897
2935|China|NCT00130897
2936|United States|NCT00131391
2937|Brazil|NCT00131391
2938|Canada|NCT00131391
2939|Colombia|NCT00131391
2940|Costa Rica|NCT00131391
2941|France|NCT00131391
2942|Hungary|NCT00131391
2943|Ireland|NCT00131391
2944|Israel|NCT00131391
2945|Italy|NCT00131391
2946|Korea, Republic of|NCT00131391
2947|Ireland|NCT00185263
2948|Mexico|NCT00185263
2949|Netherlands|NCT00185263
2950|Poland|NCT00185263
2951|Spain|NCT00185263
2952|Sweden|NCT00185263
2953|United Kingdom|NCT00185263
2954|Denmark|NCT00185276
2955|Estonia|NCT00185276
2956|Germany|NCT00185302
2957|Thailand|NCT00185328
2958|Austria|NCT00185354
2959|Finland|NCT00185354
2960|France|NCT00185354
2961|Spain|NCT00185354
2962|Belgium|NCT00185484
2963|Czech Republic|NCT00185484
2964|Hungary|NCT00185484
2965|Italy|NCT00185484
2966|Latvia|NCT00185484
2967|Slovakia|NCT00185484
2968|Germany|NCT00185510
2969|Italy|NCT00185510
2970|Spain|NCT00185510
2971|United States|NCT00187655
2972|Netherlands|NCT00189020
2973|United States|NCT00189488
2974|Australia|NCT00189488
2975|United States|NCT00189501
2976|China|NCT00189709
2977|France|NCT00190411
2978|Italy|NCT00190788
2979|Germany|NCT00190788
2980|Poland|NCT00190788
2981|United Kingdom|NCT00190788
2982|Austria|NCT00190788
2983|Belgium|NCT00190788
2984|Spain|NCT00190788
2985|Denmark|NCT00190853
2986|Canada|NCT00190944
2987|Spain|NCT00190944
2988|Brazil|NCT00191139
2989|Italy|NCT00191932
2990|Puerto Rico|NCT00192075
2991|New Zealand|NCT00192634
2992|Israel|NCT00192842
2993|Singapore|NCT00193882
2994|United States|NCT00194038
2995|United States|NCT00194584
2996|United States|NCT00194610
2997|United States|NCT00194623
2998|United States|NCT00195819
2999|United States|NCT00196495
2555|Portugal|NCT00114777
2556|Netherlands|NCT00114777
2557|United States|NCT00114946
2558|United States|NCT00115050
2559|Australia|NCT00115050
2560|United States|NCT00104364
2561|Chile|NCT00104416
2562|Puerto Rico|NCT00104416
2563|United States|NCT00104650
2564|Belgium|NCT00104650
2565|Canada|NCT00104650
2566|France|NCT00104650
2567|Mexico|NCT00104650
2568|Poland|NCT00104650
2569|Germany|NCT00104858
2570|Canada|NCT00104871
2571|United States|NCT00104884
2572|United States|NCT00104949
2573|Canada|NCT00104962
2574|Italy|NCT00105001
2575|Puerto Rico|NCT00105079
2576|United States|NCT00105157
2577|Belgium|NCT00105157
2578|Brazil|NCT00105157
2579|Denmark|NCT00105157
2836|France|NCT00121628
2837|Hungary|NCT00121628
2838|Italy|NCT00121628
2839|Poland|NCT00121628
2840|Sweden|NCT00121628
2841|Switzerland|NCT00121628
2842|China|NCT00121784
2843|Czech Republic|NCT00121784
2844|United Kingdom|NCT00121784
2845|Belgium|NCT00121784
2846|Canada|NCT00121784
2847|Finland|NCT00121901
2848|Germany|NCT00121901
2849|United States|NCT00122018
2850|United States|NCT00122343
2851|Italy|NCT00122343
2852|Switzerland|NCT00122343
2853|Austria|NCT00122382
2854|Ireland|NCT00122382
2855|United States|NCT00122681
2856|Australia|NCT00122681
2857|Belgium|NCT00122681
2858|Brazil|NCT00122681
2859|Canada|NCT00122681
2860|Finland|NCT00122681
2861|Germany|NCT00122681
2862|Italy|NCT00122681
2863|Mexico|NCT00122681
2864|Philippines|NCT00122681
2865|Spain|NCT00122681
2866|Taiwan|NCT00122681
2867|Thailand|NCT00122681
2868|United Kingdom|NCT00122681
2869|Puerto Rico|NCT00122681
2870|United States|NCT00122928
2871|United States|NCT00123006
2872|United States|NCT00123162
2873|United States|NCT00123357
2874|China|NCT00123474
2875|Thailand|NCT00123474
2876|Greece|NCT00123474
2877|Estonia|NCT00123474
2878|Egypt|NCT00123474
2879|Mexico|NCT00123487
2880|China|NCT00123487
2881|Egypt|NCT00123487
2882|Estonia|NCT00123487
2883|United States|NCT00123552
2884|Netherlands|NCT00123591
2885|Argentina|NCT00123890
2886|Australia|NCT00123890
2887|Austria|NCT00123890
2888|Chile|NCT00123890
2889|France|NCT00123890
2890|Greece|NCT00123890
2891|Hong Kong|NCT00123890
3027|Spain|NCT00132769
2804|Bulgaria|NCT00119756
2805|Czech Republic|NCT00119756
2806|Germany|NCT00119756
2807|Slovakia|NCT00119756
2808|United States|NCT00119821
2809|United States|NCT00120705
2810|Puerto Rico|NCT00120848
2811|United States|NCT00120900
2812|Australia|NCT00120900
2813|Belgium|NCT00120900
2814|Canada|NCT00120900
2815|Germany|NCT00120900
2816|Hungary|NCT00120900
2817|New Zealand|NCT00120900
2818|Peru|NCT00120900
2819|Puerto Rico|NCT00120900
2820|Argentina|NCT00120900
2821|Bulgaria|NCT00120900
2822|Mexico|NCT00120900
2823|Poland|NCT00120900
2824|Romania|NCT00120900
2825|France|NCT00121602
2826|Germany|NCT00121602
2827|Sweden|NCT00121602
2828|Belgium|NCT00121602
2829|Czech Republic|NCT00121602
2830|United States|NCT00121602
2831|Canada|NCT00121615
2832|United States|NCT00121628
2833|Austria|NCT00121628
2834|Belgium|NCT00121628
2835|Denmark|NCT00121628
3060|Spain|NCT00135317
3061|Sweden|NCT00135317
3062|Switzerland|NCT00135317
3063|United Kingdom|NCT00135317
3064|Netherlands|NCT00135356
3065|Puerto Rico|NCT00135447
3066|Japan|NCT00135525
3067|United States|NCT00135655
3068|United States|NCT00136019
3069|United States|NCT00136526
3070|Puerto Rico|NCT00136916
3071|Italy|NCT00137007
3072|Venezuela|NCT00137046
3073|United States|NCT00137969
3074|United States|NCT00138333
3075|United States|NCT00138359
3076|United States|NCT00138450
3077|United States|NCT00138489
3078|United States|NCT00138593
3079|Mexico|NCT00138671
3080|Denmark|NCT00138957
3135|Korea, Republic of|NCT00145470
3136|Russian Federation|NCT00145470
3137|Taiwan|NCT00145470
3138|Thailand|NCT00145470
3139|United States|NCT00145496
3140|Brazil|NCT00145496
3141|Canada|NCT00145496
3142|Chile|NCT00145496
3143|Mexico|NCT00145496
3144|United States|NCT00145509
3145|Australia|NCT00145509
3146|India|NCT00145509
3147|Korea, Republic of|NCT00145509
3148|Russian Federation|NCT00145509
3149|Thailand|NCT00145509
3150|United States|NCT00146224
3151|Puerto Rico|NCT00146328
3152|Uganda|NCT00146627
3153|United States|NCT00146835
3154|Austria|NCT00147498
3155|Canada|NCT00148369
3156|United Kingdom|NCT00148369
3157|United States|NCT00148369
3158|El Salvador|NCT00148512
3159|Switzerland|NCT00149851
3160|Bulgaria|NCT00196989
3161|United States|NCT00197002
3162|United States|NCT00197015
3163|United States|NCT00197093
3164|Belgium|NCT00197119
3165|Chile|NCT00197145
3166|Poland|NCT00131391
3167|Russian Federation|NCT00131391
3168|Sweden|NCT00131391
3169|United Kingdom|NCT00131391
3170|United States|NCT00131404
3171|Australia|NCT00131404
3172|Austria|NCT00131404
3173|Canada|NCT00131404
3174|Chile|NCT00131404
3175|Czech Republic|NCT00131404
3176|Denmark|NCT00131404
3177|Finland|NCT00131404
3178|Germany|NCT00131404
3179|Hong Kong|NCT00131404
3180|Malaysia|NCT00131404
3181|Mexico|NCT00131404
3182|Netherlands|NCT00131404
3183|New Zealand|NCT00131404
3184|Norway|NCT00131404
3185|Peru|NCT00131404
3186|Spain|NCT00131404
3187|Switzerland|NCT00131404
3188|Taiwan|NCT00131404
3189|United States|NCT00131430
3190|Australia|NCT00131638
3191|Austria|NCT00131638
3192|Canada|NCT00131638
3193|France|NCT00131638
3194|Germany|NCT00131638
3195|Italy|NCT00131638
3196|Spain|NCT00131638
3197|United Kingdom|NCT00131638
3198|Australia|NCT00131911
3199|Hong Kong|NCT00131911
3200|Singapore|NCT00184548
3201|Sweden|NCT00184548
3202|Turkey|NCT00184548
3203|Taiwan|NCT00184548
3204|Argentina|NCT00184548
3205|Poland|NCT00184548
3206|Slovenia|NCT00184548
3207|China|NCT00184652
3208|Philippines|NCT00185237
3209|Hong Kong|NCT00185237
3210|Malaysia|NCT00185237
3211|Singapore|NCT00185237
3212|Thailand|NCT00185237
3213|United States|NCT00185263
3214|Argentina|NCT00185263
3215|Belgium|NCT00185263
3081|United States|NCT00139438
3082|United States|NCT00139490
3083|United States|NCT00139932
3084|South Africa|NCT00140712
3085|Australia|NCT00140881
3086|Spain|NCT00140907
3087|Germany|NCT00140920
3088|Spain|NCT00140946
3089|Canada|NCT00140959
3090|China|NCT00140972
3091|Spain|NCT00140985
3092|Canada|NCT00141037
3093|Former Serbia and Montenegro|NCT00141102
3094|Ireland|NCT00141102
3095|United States|NCT00141687
3096|Argentina|NCT00141687
3097|Australia|NCT00141687
3098|Brazil|NCT00141687
3099|Chile|NCT00141687
3100|Egypt|NCT00141687
3101|Germany|NCT00141687
3102|Hungary|NCT00141687
3103|Ireland|NCT00141687
3104|Israel|NCT00141687
3105|Jordan|NCT00141687
3106|Netherlands|NCT00141687
3107|Poland|NCT00141687
3108|Portugal|NCT00141687
3109|United States|NCT00141921
3110|Canada|NCT00141921
3111|China|NCT00142558
3112|United States|NCT00142675
3113|United States|NCT00143182
3114|Bulgaria|NCT00143182
3115|India|NCT00143182
3116|Korea, Republic of|NCT00143182
3117|Malaysia|NCT00143182
3118|Philippines|NCT00143182
3119|Romania|NCT00143182
