RSLTS_BASELINE_ID|NCT_ID|POPULATION
DLI dosages thus ranged from 1×104 CD3+ cells/kg to 3.27 ×108 CD3+ cells/kg.
6937|NCT00578968|
6938|NCT00579059|
6939|NCT00579098|
6940|NCT00579111|
6941|NCT00579137|
6942|NCT00579254|
6943|NCT00579345|
6944|NCT00579501|
6945|NCT00579670|
6946|NCT00579813|
6947|NCT00579982|
6948|NCT00580034|Cohort of patients who actually received at least 1 donor lymphocyte infusion (DLI). DLI dosages thus ranged from 1×104 CD3+ cells/kg to 3.27 ×108 CD3+ cells/kg.
6949|NCT00580138|
6950|NCT00580606|
6951|NCT00580671|
5626|NCT01154153|
5627|NCT01154166|
5628|NCT01154218|
5629|NCT01154322|
5630|NCT01027273|
6525|NCT00588354|
6526|NCT00588380|
6527|NCT00588471|
6528|NCT00588692|Only the participants who completed the trial were included in the baseline analysis.
6529|NCT00588822|
6530|NCT00588848|
6531|NCT00588861|
6532|NCT00588965|
6533|NCT00589108|
6534|NCT00589277|
6535|NCT00589290|
6536|NCT00589303|
6537|NCT00589563|
6538|NCT00589628|
6539|NCT00589667|
6540|NCT00589693|
6541|NCT00589849|
6542|NCT00589888|obese, healthy subjects.
6543|NCT00589914|
6544|NCT00589979|
6545|NCT00590005|
6546|NCT00590044|
6981|NCT00582907|
6982|NCT00582972|
6983|NCT00583219|
6984|NCT00583557|
6137|NCT01108263|
6138|NCT01108341|
6139|NCT01108523|
6140|NCT01108718|
6141|NCT01108796|
6142|NCT01108809|
6143|NCT01109056|
6144|NCT01120379|
6145|NCT01120405|Full analysis set (FAS): Randomised patients who started general anaesthesia induction. Patients were assigned to the treatment groups as randomised, i.e. the treatment groups were based on the treatment allocated by randomisation.
6146|NCT01159600|Full analysis set (FAS), which included all randomised patients treated with at least one dose of study drug with a baseline HbA1c value. Treatment assignment as randomised.
Open label set which included all patients entered in the empa 25mg open-label arm.
6147|NCT01159665|
6148|NCT01159691|Baseline Characteristics show the Enrolled Set (ES). ES encompasses those patients who have been included in this study and for whom data are available on the first Visit (initial examination).
6149|NCT01159743|
6150|NCT01159769|
6151|NCT01159912|
6152|NCT01159938|All enrolled participants, with the exception of 1 healthy participant who completed the study but was later excluded from analyses due to major protocol violation.
6153|NCT01160237|
6575|NCT00511797|
6576|NCT00511836|
6577|NCT00511862|Subjects treated with TheraSphere were  enrolled and assigned to groups based on their primary cancer type. The total population and each subgroup population was analyzed for safety, progression and survival endpoints. In the neuroendocrine group, a median overall survival was not achieved so a post-hoc analysis of 2 year survival was performed.
6578|NCT00511901|Intention to treat
6579|NCT00511914|
3158|NCT00428441|
3159|NCT00428584|
3160|NCT00428597|
3161|NCT00428792|
3162|NCT00428844|
3163|NCT00428974|
3164|NCT00429026|
3165|NCT00429104|
3166|NCT00429143|
3167|NCT00429169|
3168|NCT00429182|
3169|NCT00429403|
3170|NCT00429416|
3171|NCT00429494|
3172|NCT00429572|
3173|NCT00429702|Baseline number of participants was determined by the number of participants that completed their Baseline Study visit.
3174|NCT00429793|Number of eligible and evaluable participants
3175|NCT00429923|
3176|NCT00429949|
3177|NCT00430027|
3178|NCT00430092|
3179|NCT00430248|
3180|NCT00430300|
3181|NCT00430508|
3182|NCT00430625|
3183|NCT00430638|
3363|NCT00419120|
3364|NCT00419159|
3365|NCT00419341|
3366|NCT00419393|
3367|NCT00419445|
3368|NCT00419744|
3369|NCT00419757|
3370|NCT00419770|
3371|NCT00419926|
3372|NCT00419952|
3373|NCT00420017|
3374|NCT00420095|
3375|NCT00420199|
3376|NCT00420212|
3377|NCT00420238|
3378|NCT00420290|
3379|NCT00420303|
3380|NCT00420342|
3381|NCT00420407|Vasopressin enrolled 40 and two withdrawn and never received drug (38) Normal saline enrolled 41 and one withdrawn and never received drug (40)
3382|NCT00420420|
3383|NCT00420511|
3384|NCT00420628|
3385|NCT00420745|
3386|NCT00420784|Full Analysis Set = subjects who received at least 1 dose of study drug.
3387|NCT00420849|
3388|NCT00420927|
6204|NCT01079806|All participants who received study drug
6205|NCT01079832|
6206|NCT01079949|
6207|NCT01079962|
6208|NCT01079988|
6209|NCT01080118|The 15 in each group represents the medical student/ interns who are being studied.
6210|NCT01080131|
6631|NCT00548262|
6632|NCT00548327|
6633|NCT00548418|
6634|NCT00548431|
6635|NCT00548548|
6636|NCT00548808|
6637|NCT00549055|
6638|NCT00549198|
6639|NCT00549302|
6640|NCT00549328|
6641|NCT00549549|
6642|NCT00549601|
6643|NCT00549640|
6644|NCT00549718|
6645|NCT00549757|Full Analysis Set (FAS) : All patients randomized except mis-randomized patients who did not receive study drug.
6646|NCT00549783|
6647|NCT00549900|
6648|NCT00549939|
6649|NCT00550173|
5817|NCT00972777|
5818|NCT00972816|
5819|NCT00972959|
5820|NCT00973349|
5821|NCT00973479|
5822|NCT00973622|
6238|NCT01095978|
6239|NCT01096017|
6240|NCT01096056|
6241|NCT01096316|Baseline data from the intervention arms were examined for statistically significant differences using t tests, chi squares and logistic regression analyses.
6242|NCT01096342|A total of sixteen participants were accrued to the 50 mg/m^2 after the December 30, 2009 amendment (6 at MTD plus 10 phase II) and were grouped together as Phase II. Of these 16 particpants, one participant was excluded due to a major treatment violation.
6243|NCT01109147|The number of participants was calculated as an estimation, due to no previous known results in this field of research.
6244|NCT01109173|
6245|NCT01109316|
6246|NCT01109381|
6247|NCT01109524|All treated participants.
6248|NCT01109979|
6249|NCT01110187|Traumatic Brain Injury
6250|NCT01110200|
6251|NCT01110239|
6252|NCT01110252|
6253|NCT01110330|
6254|NCT01110382|
6255|NCT01110408|
3184|NCT00430677|
3185|NCT00430716|
3186|NCT00430781|
3187|NCT00430937|
3188|NCT00430950|
3189|NCT00431041|
3190|NCT00431067|
3191|NCT00431132|
3192|NCT00431184|
3193|NCT00431444|
3194|NCT00431496|
3195|NCT00431834|
3430|NCT00423891|All participants who received at least one dose of study drug.
3431|NCT00424008|
3432|NCT00424021|
3433|NCT00424177|
3434|NCT00424190|
3435|NCT00424255|
3436|NCT00424268|
3437|NCT00424294|Full analysis set (FAS) was an intent-to-treat analysis set including all participants randomized to treatment who had taken at least 1 dose of study drug.
3438|NCT00424346|
3439|NCT00424372|
3440|NCT00424385|
3441|NCT00424398|
3442|NCT00424476|
3443|NCT00424502|All enrolled participants
3389|NCT00420992|
3390|NCT00421343|
3391|NCT00421408|Healthy older men and women with no known disorders that affect mineral metabolism and not taking drugs that alter skeletal metabolism.
3392|NCT00421603|
3393|NCT00421733|
3394|NCT00421928|
3395|NCT00421993|
3396|NCT00422032|
3397|NCT00422058|
3398|NCT00422097|
3399|NCT00422162|
3400|NCT00422201|
3401|NCT00422227|
3402|NCT00422292|
3403|NCT00422448|
3404|NCT00422513|
3405|NCT00422656|
3406|NCT00422669|
3407|NCT00422734|
3408|NCT00422903|
3409|NCT00422942|
3410|NCT00423046|
3411|NCT00423085|
3412|NCT00423098|
3413|NCT00423150|
3414|NCT00423176|
6650|NCT00550277|
6651|NCT00550407|
6652|NCT00550446|
6653|NCT00550459|
6654|NCT00550550|
6655|NCT00550589|
6656|NCT00550654|
6657|NCT00550732|
6658|NCT00550745|
6659|NCT00550771|
6660|NCT00550862|
5347|NCT01197898|
5348|NCT01198275|
5349|NCT01198327|
5350|NCT01198548|
5351|NCT01198574|
5352|NCT00962013|Includes participants who received the Restoration® Modular Hip System and were not censored from analysis.
5353|NCT00962065|
5354|NCT00962104|
5355|NCT00962208|
5356|NCT00962585|
5357|NCT00962650|
5358|NCT00962741|
5359|NCT00962754|
5360|NCT00963157|
5361|NCT00963235|Safety population included participants who received at least 1 dose of study vaccine.
6256|NCT01110421|
6257|NCT01110499|
6258|NCT01110915|
6259|NCT01110967|
6260|NCT01111110|
6261|NCT01111149|
6262|NCT01111318|
6263|NCT01111331|
6264|NCT01111851|
6265|NCT01112241|
6691|NCT00593333|
6692|NCT00593372|
6693|NCT00593450|
6694|NCT00593606|
6695|NCT00593645|
6696|NCT00593736|
6697|NCT00593814|
6698|NCT00593827|
6699|NCT00593866|
6700|NCT00593918|
6701|NCT00593957|
6702|NCT00594035|
6703|NCT00594100|
6704|NCT00594165|
6705|NCT00594178|
6706|NCT00594204|
6707|NCT00594230|
6708|NCT00594308|
6709|NCT00594386|
6710|NCT00594425|
6711|NCT00594464|
6712|NCT00594516|
6713|NCT00594568|
6714|NCT00594659|
6715|NCT00594685|
6716|NCT00594854|
6717|NCT00594906|
6718|NCT00594945|There were 9 subjects total and 2 subjects were enrolled in both Cohorts.
6719|NCT00594958|
6720|NCT00595075|
5404|NCT00969709|A total of 724 patients were randomized to receive double-blind treatment (Randomized Population); 713 patients received at least 1 dose of treatment (Safety Population). The demographic analyses of the baseline participants is based on the Safety Population
5405|NCT00970268|
5406|NCT00970281|
5407|NCT00970294|
5408|NCT00970606|
5409|NCT00970632|
5410|NCT00970684|
5411|NCT00970814|
5412|NCT00970853|
5413|NCT00970944|
5414|NCT00971048|
5415|NCT00971243|
5416|NCT00971282|
5417|NCT00971425|
5418|NCT00971633|
5419|NCT00971750|
5420|NCT00971789|
5421|NCT00971841|
5422|NCT01183975|a longitudinal prospective cohort study of consecutive patients treated with SAGB in a representative sample of centers for this activity in France.
5423|NCT01184014|
5424|NCT01184079|
5425|NCT01184417|
5426|NCT01184846|
5427|NCT01184859|
5428|NCT01184872|
5429|NCT01184885|
5430|NCT01184898|
5431|NCT01184989|Treated Set (TS): Patients who were dispensed study medication and were documented to have taken at least one dose of investigational treatment.
5823|NCT00973700|
5824|NCT00973765|
5825|NCT00973921|
5826|NCT01001403|
5827|NCT01001494|
5828|NCT01001520|Measurements were taken during their first study visit, the medical screening visit.
5829|NCT01001559|
5830|NCT01001572|
5831|NCT01001702|
5832|NCT01001767|
5833|NCT01001806|
5834|NCT01001832|
5835|NCT01001975|
5836|NCT01002287|
5837|NCT01145898|glaucoma patients:There will be (as shown) differences in the number of subjects based upon the time of analysis due to patient loss, data of insufficient quality at visit, or change in the drug use during period of study (patient switched off treatment by their doctor) so the number of data points varies throughout the analysis by availability.
5838|NCT01146275|
5839|NCT01146600|
5840|NCT01146613|One subject (two records) was excluded from analysis due to his dual study participation at two separate clinical sites.  Both instances of participation were in the Varenicline arm and both instances were not considered in the mITT population.
5841|NCT01146782|Baseline Demographics and Characteristics are presented for the Safety Cohort
5842|NCT01146860|
5843|NCT01146912|
5844|NCT01146951|One subject from the Rufinamide (E2080) group was excluded from the FAS because of the inappropriate diagnosis of the disease, dropping the total number from 29 to 28 participants.
5845|NCT01147055|
5846|NCT01147068|
5847|NCT01147341|
5848|NCT01147406|Any subject that received any active or placebo
6266|NCT01112267|
6267|NCT01112514|One participant withdrew from the study.
6268|NCT01112670|
6269|NCT01112683|
6270|NCT01112696|
6271|NCT01112865|
6272|NCT01113385|
6273|NCT01113541|
6274|NCT01113580|
6275|NCT01113710|
6276|NCT01113749|
6277|NCT01113931|
6278|NCT01114581|
6279|NCT01114672|
6280|NCT01163656|
6281|NCT01163721|Safety Analysis Set
6282|NCT01163747|
6283|NCT01163760|
6284|NCT01163916|
6285|NCT01163955|
6286|NCT01164137|
6287|NCT01164475|Full analysis set (FAS) included all randomized patients who signed informed consent form and received at least one dose of plerixafor.
6288|NCT01164501|Baseline characteristics are presented for treated patients only.
6289|NCT01164644|
6290|NCT01164865|
6291|NCT01165021|All participants who received at least 1 dose of chemotherapy.
6292|NCT01165047|
6293|NCT01165138|
6294|NCT01165216|All participants who received at least 1 dose of study drug.
6721|NCT00595088|
6722|NCT00595153|
6723|NCT00595270|
6724|NCT00595309|
6725|NCT00595335|
6726|NCT00595361|
6727|NCT00595465|
6728|NCT00595504|
6729|NCT00595517|
6730|NCT00595556|
6731|NCT00595582|
6732|NCT00595790|
6733|NCT00595868|
6734|NCT00595881|
6735|NCT00595959|
6736|NCT00596011|All participants
6737|NCT00596102|
6738|NCT00596271|
6739|NCT00596427|
6740|NCT00596466|
6741|NCT00561730|
6742|NCT00561795|
6743|NCT00561821|All Subjects Treated (AST) population consisted of participants who received at least one dose of study medication.
6744|NCT00561912|
6745|NCT00561925|
6746|NCT00561951|
6747|NCT00561977|
6748|NCT00562094|
6749|NCT00562120|Safety analysis set included all participants randomized at baseline and who received at least 1 dose of double-blind treatment.
5432|NCT01185028|
5433|NCT01185249|
5434|NCT01185288|
5435|NCT01185301|
5436|NCT01185704|
5437|NCT01185782|
5438|NCT01185834|
5439|NCT01186744|Full Analysis Set (FAS) included all participants who were randomized at baseline and received at least one dose of the randomized investigational drug (CP-690,550 5 mg BID or 10 mg BID) during Period A.
5440|NCT01186848|
5441|NCT01186939|
5442|NCT01187004|
5443|NCT01187043|ITT
5444|NCT01187355|
5445|NCT01187498|
5446|NCT01187550|
5447|NCT01187914|
5448|NCT01188343|
5449|NCT01188538|
5450|NCT01254604|All Participants as Treated (APaT) population: All randomized participants who received at least one dose of study drug
5451|NCT01254656|
5452|NCT01254721|
5453|NCT01254747|
5454|NCT01254760|
5455|NCT01255137|
5456|NCT01255306|
5457|NCT01198600|
5458|NCT01198691|
5459|NCT01198756|
5460|NCT01198769|
